fine,coarse,product_name,brand,size,unit_price_sgd,per_unit_sgd,image_source,image_url,source_url,local_path,scrape_date
Kailan,Vegetables,Yuan Zhen Yuan Baby Kai Lan [aug:sat],Yuan Zhen Yuan,200 G,2.2,2.2,augment_sat,https://media.nedigital.sg/fairprice/90187011_BXL1_20260708233940_0c8588fa9c64195f38e9d904d84a7f09.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-kai-lan-200-g-90187011,sg_dataset/images/Vegetables/Kailan/Kailan_053_aug_sat.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan [aug:crop],HYDROGREENS,200g,3.35,3.35,augment_crop,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_XL1_20260528.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_054_aug_crop.jpg,2026-07-09
Kailan,Vegetables,Hydrogreen SG Kai Lan [aug:flip],HYDROGREENS,200g,3.35,3.35,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13277634_LXL1_20251108.jpg,https://www.fairprice.com.sg/product/hydrogreen-sg-kai-lan-200g-13277634,sg_dataset/images/Vegetables/Kailan/Kailan_055_aug_flip.jpg,2026-07-09
Chye-Sim,Vegetables,Chef Hong Kong Chye Sim,Chef,200g,1.2,1.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236465_XL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-chye-sim-200g-13236465,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_001.jpg,2026-07-09
Chye-Sim,Vegetables,Chef Hong Kong Chye Sim,Chef,200g,1.2,1.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236465_LXL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-chye-sim-200g-13236465,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_003.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim,China,300g,2.1,2.1,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_XL1_20250902.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_005.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim,China,300g,2.1,2.1,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_LXL1_20230619.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_007.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim,China,300g,2.1,2.1,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_RXL1_20230619.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_009.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim,China,300g,2.1,2.1,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_BXL1_20230619.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_011.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Baby Chye Sim,Yuan Zhen Yuan,200 G,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/90187012_XL1_20260708204615_9bf9a3f4b0b8d200d547ac55c14c67ba.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-chye-sim-200-g-90187012,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_013.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Baby Chye Sim,Yuan Zhen Yuan,200 G,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/90187012_BXL1_20260708204615_03c0c8c916ea76c4f7159057c7832cea.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-chye-sim-200-g-90187012,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_015.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Highlands Chye Sim,Yuan Zhen Yuan,300 G,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/90194302_XL1_20260708222612_c185090db6c3811eadf344eab290d1ae.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-highlands-chye-sim-300-g-90194302,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_017.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Highlands Chye Sim,Yuan Zhen Yuan,300 G,2.4,2.4,fairprice,https://media.nedigital.sg/fairprice/90194302_BXL1_20260708222612_21552c42e2e8c2719a812510e33b5dd3.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-highlands-chye-sim-300-g-90194302,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_019.jpg,2026-07-09
Chye-Sim,Vegetables,Pasar Organic Chye Sim,Pasar Organic,200g,2.6,2.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11870415_XL1_20250812.jpg,https://www.fairprice.com.sg/product/pasar-organic-chye-sim-200g-11870415,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_021.jpg,2026-07-09
Chye-Sim,Vegetables,Pasar Organic Chye Sim,Pasar Organic,200g,2.6,2.6,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11870415_LXL1.jpg,https://www.fairprice.com.sg/product/pasar-organic-chye-sim-200g-11870415,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_023.jpg,2026-07-09
Chye-Sim,Vegetables,Vegeponics Pesticide-Free Chye Sim (SG Local),Vegeponics,200 G,5.0,5.0,fairprice,https://media.nedigital.sg/fairprice/90200257_XL1_20260708220033_89cac3712459c2ed528b59692a02a689.jpg,https://www.fairprice.com.sg/product/vegeponics-chye-sim-1,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_025.jpg,2026-07-09
Chye-Sim,Vegetables,Vegeponics Pesticide-Free Chye Sim (SG Local),Vegeponics,200 G,5.0,5.0,fairprice,https://media.nedigital.sg/fairprice/90200257_BXL1_20260708220033_36f54ac7fa4419a45932c2a914a920f5.jpg,https://www.fairprice.com.sg/product/vegeponics-chye-sim-1,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_027.jpg,2026-07-09
Chye-Sim,Vegetables,Vegeponics Pesticide-Free Chye Sim (SG Local),Vegeponics,200 G,5.0,5.0,fairprice,https://media.nedigital.sg/fairprice/90200257_LXL1_20260708220033_3f59b18e1a511c9d27aead48a94b41ca.jpg,https://www.fairprice.com.sg/product/vegeponics-chye-sim-1,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_029.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Cai Xin Hua,Simply Finest,300g,1.95,1.95,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167887_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-cai-xin-hua-300g-13167887,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_031.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Cai Xin Hua,Simply Finest,300g,1.95,1.95,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167887_RXL1_20210602.jpg,https://www.fairprice.com.sg/product/simply-finest-cai-xin-hua-300g-13167887,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_033.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Cai Xin Hua,Simply Finest,300g,1.95,1.95,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167887_BXL1_20201014.jpg,https://www.fairprice.com.sg/product/simply-finest-cai-xin-hua-300g-13167887,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_035.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Baby Cai Xin,Simply Finest,300g,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167827_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-baby-cai-xin-300g-13167827,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_037.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Baby Cai Xin,Simply Finest,300g,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167827_LXL1_20201126.jpg,https://www.fairprice.com.sg/product/simply-finest-baby-cai-xin-300g-13167827,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_039.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Baby Cai Xin,Simply Finest,300g,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167827_RXL1_20201126.jpg,https://www.fairprice.com.sg/product/simply-finest-baby-cai-xin-300g-13167827,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_041.jpg,2026-07-09
Chye-Sim,Vegetables,Simply Finest Baby Cai Xin,Simply Finest,300g,2.2,2.2,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13167827_BXL1_20201126.jpg,https://www.fairprice.com.sg/product/simply-finest-baby-cai-xin-300g-13167827,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_043.jpg,2026-07-09
Chye-Sim,Vegetables,ZENXIN Organic Japanese Sweet Choy Sum,Zenxin,200 G,3.0,3.0,fairprice,https://media.nedigital.sg/fairprice/90120118_XL1_20260707174334_e109795c1fc9a09b51ea847040d0e2a3.jpg,https://www.fairprice.com.sg/product/good-nature-organic-japanese-sweet-choy-sum-220-g-90120118,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_045.jpg,2026-07-09
Chye-Sim,Vegetables,ZENXIN Organic Japanese Sweet Choy Sum,Zenxin,200 G,3.0,3.0,fairprice,https://media.nedigital.sg/fairprice/90120118_BXL1_20260707174334_5e6b29ca84e32f59d85fd740e7ef8da7.jpg,https://www.fairprice.com.sg/product/good-nature-organic-japanese-sweet-choy-sum-220-g-90120118,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_047.jpg,2026-07-09
Chye-Sim,Vegetables,ZENXIN Organic Japanese Sweet Choy Sum,Zenxin,200 G,3.0,3.0,fairprice,https://media.nedigital.sg/fairprice/90120118_LXL1_20260707174334_80689498459d8a8701b49f09c742c632.jpg,https://www.fairprice.com.sg/product/good-nature-organic-japanese-sweet-choy-sum-220-g-90120118,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_049.jpg,2026-07-09
Chye-Sim,Vegetables,ZENXIN Organic Hong Kong Choy Sum,Zenxin,200 G,3.1,3.1,fairprice,https://media.nedigital.sg/fairprice/90079184_XL1_20260707143125_c3ad7c2ba8a78e3539cffa4b44c8b17d.jpg,https://www.fairprice.com.sg/product/good-nature-organic-hong-kong-choy-sum-200-g-90079184,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_051.jpg,2026-07-09
Chye-Sim,Vegetables,ZENXIN Organic Hong Kong Choy Sum,Zenxin,200 G,3.1,3.1,fairprice,https://media.nedigital.sg/fairprice/90079184_BXL1_20260707143125_d55e13fab05227d2487b833e98c019a6.jpg,https://www.fairprice.com.sg/product/good-nature-organic-hong-kong-choy-sum-200-g-90079184,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_053.jpg,2026-07-09
Chye-Sim,Vegetables,Chef Hong Kong Chye Sim [aug:flip],Chef,200g,1.2,1.2,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236465_XL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-chye-sim-200g-13236465,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_055_aug_flip.jpg,2026-07-09
Chye-Sim,Vegetables,Chef Hong Kong Chye Sim [aug:rot8],Chef,200g,1.2,1.2,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13236465_LXL1_20250821.jpg,https://www.fairprice.com.sg/product/chef-hong-kong-chye-sim-200g-13236465,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_056_aug_rot8.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim [aug:rot-8],China,300g,2.1,2.1,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_XL1_20250902.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_057_aug_rot-8.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim [aug:bright],China,300g,2.1,2.1,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_LXL1_20230619.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_058_aug_bright.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim [aug:dark],China,300g,2.1,2.1,augment_dark,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_RXL1_20230619.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_059_aug_dark.jpg,2026-07-09
Chye-Sim,Vegetables,China Baby Chye Sim [aug:contrast],China,300g,2.1,2.1,augment_contrast,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/12230719_BXL1_20230619.jpg,https://www.fairprice.com.sg/product/china-baby-chye-sim-300g-12230719,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_060_aug_contrast.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Baby Chye Sim [aug:sat],Yuan Zhen Yuan,200 G,2.2,2.2,augment_sat,https://media.nedigital.sg/fairprice/90187012_XL1_20260708204615_9bf9a3f4b0b8d200d547ac55c14c67ba.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-chye-sim-200-g-90187012,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_061_aug_sat.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Baby Chye Sim [aug:crop],Yuan Zhen Yuan,200 G,2.2,2.2,augment_crop,https://media.nedigital.sg/fairprice/90187012_BXL1_20260708204615_03c0c8c916ea76c4f7159057c7832cea.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-baby-chye-sim-200-g-90187012,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_062_aug_crop.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Highlands Chye Sim [aug:flip],Yuan Zhen Yuan,300 G,2.4,2.4,augment_flip,https://media.nedigital.sg/fairprice/90194302_XL1_20260708222612_c185090db6c3811eadf344eab290d1ae.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-highlands-chye-sim-300-g-90194302,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_063_aug_flip.jpg,2026-07-09
Chye-Sim,Vegetables,Yuan Zhen Yuan Highlands Chye Sim [aug:rot8],Yuan Zhen Yuan,300 G,2.4,2.4,augment_rot8,https://media.nedigital.sg/fairprice/90194302_BXL1_20260708222612_21552c42e2e8c2719a812510e33b5dd3.jpg,https://www.fairprice.com.sg/product/yuan-zhen-yuan-highlands-chye-sim-300-g-90194302,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_064_aug_rot8.jpg,2026-07-09
Chye-Sim,Vegetables,Pasar Organic Chye Sim [aug:rot-8],Pasar Organic,200g,2.6,2.6,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11870415_XL1_20250812.jpg,https://www.fairprice.com.sg/product/pasar-organic-chye-sim-200g-11870415,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_065_aug_rot-8.jpg,2026-07-09
Chye-Sim,Vegetables,Pasar Organic Chye Sim [aug:bright],Pasar Organic,200g,2.6,2.6,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/11870415_LXL1.jpg,https://www.fairprice.com.sg/product/pasar-organic-chye-sim-200g-11870415,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_066_aug_bright.jpg,2026-07-09
Chye-Sim,Vegetables,Vegeponics Pesticide-Free Chye Sim (SG Local) [aug:dark],Vegeponics,200 G,5.0,5.0,augment_dark,https://media.nedigital.sg/fairprice/90200257_XL1_20260708220033_89cac3712459c2ed528b59692a02a689.jpg,https://www.fairprice.com.sg/product/vegeponics-chye-sim-1,sg_dataset/images/Vegetables/Chye-Sim/Chye-Sim_067_aug_dark.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli,Simply Finest,150g,1.5,1.5,fairprice,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_001.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:flip],Simply Finest,150g,1.5,1.5,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_003_aug_flip.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:rot8],Simply Finest,150g,1.5,1.5,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_004_aug_rot8.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:rot-8],Simply Finest,150g,1.5,1.5,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_005_aug_rot-8.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:bright],Simply Finest,150g,1.5,1.5,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_006_aug_bright.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:dark],Simply Finest,150g,1.5,1.5,augment_dark,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_007_aug_dark.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:contrast],Simply Finest,150g,1.5,1.5,augment_contrast,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_008_aug_contrast.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:sat],Simply Finest,150g,1.5,1.5,augment_sat,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_009_aug_sat.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:crop],Simply Finest,150g,1.5,1.5,augment_crop,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_010_aug_crop.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:flip],Simply Finest,150g,1.5,1.5,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_011_aug_flip.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:rot8],Simply Finest,150g,1.5,1.5,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_012_aug_rot8.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:rot-8],Simply Finest,150g,1.5,1.5,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_013_aug_rot-8.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:bright],Simply Finest,150g,1.5,1.5,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_014_aug_bright.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:dark],Simply Finest,150g,1.5,1.5,augment_dark,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_015_aug_dark.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:contrast],Simply Finest,150g,1.5,1.5,augment_contrast,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_016_aug_contrast.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:sat],Simply Finest,150g,1.5,1.5,augment_sat,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_017_aug_sat.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:crop],Simply Finest,150g,1.5,1.5,augment_crop,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_018_aug_crop.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:flip],Simply Finest,150g,1.5,1.5,augment_flip,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_019_aug_flip.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:rot8],Simply Finest,150g,1.5,1.5,augment_rot8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_020_aug_rot8.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:rot-8],Simply Finest,150g,1.5,1.5,augment_rot-8,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_021_aug_rot-8.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:bright],Simply Finest,150g,1.5,1.5,augment_bright,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_022_aug_bright.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:dark],Simply Finest,150g,1.5,1.5,augment_dark,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_023_aug_dark.jpg,2026-07-09
Red-Chilli,Vegetables,Simply Finest Red Chilli [aug:contrast],Simply Finest,150g,1.5,1.5,augment_contrast,https://media.nedigital.sg/fairprice/fpol/media/images/product/XL/13093893_XL1_20250808.jpg,https://www.fairprice.com.sg/product/simply-finest-red-chilli-150g-13093893,sg_dataset/images/Vegetables/Red-Chilli/Red-Chilli_024_aug_contrast.jpg,2026-07-09
